Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
116167,-12.050,ligand116167_prepared-1_out.pdbqt,1,,,
116430,-12.098,ligand116430_prepared-1_out.pdbqt,1,,,
116656,-12.088,ligand116656_prepared-1_out.pdbqt,1,,,
116707,-12.162,ligand116707_prepared-3_out.pdbqt,1,,,
119397,-12.266,ligand119397_prepared-1_out.pdbqt,1,,,
119614,-12.424,ligand119614_prepared-1_out.pdbqt,1,,,
119871,-12.037,ligand119871_prepared-1_out.pdbqt,1,,,
120143,-12.356,ligand120143_prepared-1_out.pdbqt,1,,,
120435,-12.163,ligand120435_prepared-1_out.pdbqt,1,,,
120774,-12.038,ligand120774_prepared-1_out.pdbqt,1,,,
121292,-12.097,ligand121292_prepared-1_out.pdbqt,1,,,
121736,-12.034,ligand121736_prepared-3_out.pdbqt,1,,,
122041,-12.385,ligand122041_prepared-1_out.pdbqt,1,,,
122264,-12.138,ligand122264_prepared-1_out.pdbqt,1,,,
122462,-12.792,ligand122462_prepared-1_out.pdbqt,1,,,
123136,-12.401,ligand123136_prepared-1_out.pdbqt,1,,,
123308,-12.194,ligand123308_prepared-1_out.pdbqt,1,,,
123620,-12.270,ligand123620_prepared-1_out.pdbqt,1,,,
123749,-12.529,ligand123749_prepared-2_out.pdbqt,1,,,
124012,-13.004,ligand124012_prepared-1_out.pdbqt,1,,,
124565,-12.154,ligand124565_prepared-4_out.pdbqt,1,,,
124579,-12.183,ligand124579_prepared-1_out.pdbqt,1,,,
124601,-12.261,ligand124601_prepared-1_out.pdbqt,1,,,
125643,-12.153,ligand125643_prepared-1_out.pdbqt,1,,,
125822,-12.594,ligand125822_prepared-1_out.pdbqt,1,,,
125894,-12.239,ligand125894_prepared-1_out.pdbqt,1,,,
126409,-12.186,ligand126409_prepared-1_out.pdbqt,1,,,
126480,-12.270,ligand126480_prepared-1_out.pdbqt,1,,,
126930,-12.249,ligand126930_prepared-1_out.pdbqt,1,,,
126971,-12.096,ligand126971_prepared-1_out.pdbqt,1,,,
127316,-12.151,ligand127316_prepared-4_out.pdbqt,1,,,
127647,-12.385,ligand127647_prepared-2_out.pdbqt,1,,,
129403,-12.223,ligand129403_prepared-1_out.pdbqt,1,,,
129416,-12.066,ligand129416_prepared-1_out.pdbqt,1,,,
129608,-12.260,ligand129608_prepared-1_out.pdbqt,1,,,
130884,-12.378,ligand130884_prepared-1_out.pdbqt,1,,,
131693,-12.160,ligand131693_prepared-1_out.pdbqt,1,,,
131769,-12.060,ligand131769_prepared-1_out.pdbqt,1,,,
131876,-12.619,ligand131876_prepared-1_out.pdbqt,1,,,
132401,-12.254,ligand132401_prepared-1_out.pdbqt,1,,,
132538,-12.063,ligand132538_prepared-1_out.pdbqt,1,,,
133238,-12.035,ligand133238_prepared-1_out.pdbqt,1,,,
133474,-12.826,ligand133474_prepared-1_out.pdbqt,1,,,
134061,-12.279,ligand134061_prepared-2_out.pdbqt,1,,,
134082,-12.224,ligand134082_prepared-2_out.pdbqt,1,,,
134235,-12.443,ligand134235_prepared-1_out.pdbqt,1,,,
134270,-12.128,ligand134270_prepared-2_out.pdbqt,1,,,
134417,-12.242,ligand134417_prepared-1_out.pdbqt,1,,,
134954,-12.178,ligand134954_prepared-1_out.pdbqt,1,,,
135116,-12.528,ligand135116_prepared-1_out.pdbqt,1,,,
135287,-12.494,ligand135287_prepared-4_out.pdbqt,1,,,
136075,-12.051,ligand136075_prepared-1_out.pdbqt,1,,,
136273,-12.144,ligand136273_prepared-1_out.pdbqt,1,,,
137234,-12.153,ligand137234_prepared-1_out.pdbqt,1,,,
137368,-12.627,ligand137368_prepared-1_out.pdbqt,1,,,
137766,-12.049,ligand137766_prepared-1_out.pdbqt,1,,,
138223,-12.537,ligand138223_prepared-1_out.pdbqt,1,,,
138449,-12.691,ligand138449_prepared-1_out.pdbqt,1,,,
139088,-12.557,ligand139088_prepared-1_out.pdbqt,1,,,
139937,-12.135,ligand139937_prepared-1_out.pdbqt,1,,,
140247,-12.250,ligand140247_prepared-1_out.pdbqt,1,,,
141063,-12.051,ligand141063_prepared-1_out.pdbqt,1,,,
141136,-12.583,ligand141136_prepared-2_out.pdbqt,1,,,
141572,-12.057,ligand141572_prepared-1_out.pdbqt,1,,,
142223,-12.965,ligand142223_prepared-1_out.pdbqt,1,,,
142568,-12.162,ligand142568_prepared-1_out.pdbqt,1,,,
142759,-12.104,ligand142759_prepared-2_out.pdbqt,1,,,
144556,-12.169,ligand144556_prepared-1_out.pdbqt,1,,,
144612,-12.358,ligand144612_prepared-1_out.pdbqt,1,,,
145030,-12.285,ligand145030_prepared-1_out.pdbqt,1,,,
145428,-13.070,ligand145428_prepared-1_out.pdbqt,1,,,
145517,-12.365,ligand145517_prepared-2_out.pdbqt,1,,,
146089,-12.066,ligand146089_prepared-1_out.pdbqt,1,,,
146120,-12.126,ligand146120_prepared-1_out.pdbqt,1,,,
