Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
136268,-11.729,ligand136268_prepared-1_out.pdbqt,1,,,
137665,-12.234,ligand137665_prepared-2_out.pdbqt,1,,,
137720,-11.738,ligand137720_prepared-1_out.pdbqt,1,,,
138197,-11.839,ligand138197_prepared-2_out.pdbqt,1,,,
138248,-12.416,ligand138248_prepared-1_out.pdbqt,1,,,
138273,-12.843,ligand138273_prepared-2_out.pdbqt,1,,,
138449,-12.136,ligand138449_prepared-1_out.pdbqt,1,,,
139297,-11.741,ligand139297_prepared-3_out.pdbqt,1,,,
139916,-11.827,ligand139916_prepared-1_out.pdbqt,1,,,
139937,-12.280,ligand139937_prepared-1_out.pdbqt,1,,,
140613,-11.759,ligand140613_prepared-1_out.pdbqt,1,,,
141120,-11.701,ligand141120_prepared-1_out.pdbqt,1,,,
141136,-11.731,ligand141136_prepared-4_out.pdbqt,1,,,
141807,-11.837,ligand141807_prepared-1_out.pdbqt,1,,,
142535,-12.577,ligand142535_prepared-1_out.pdbqt,1,,,
142594,-13.520,ligand142594_prepared-1_out.pdbqt,1,,,
142807,-12.362,ligand142807_prepared-1_out.pdbqt,1,,,
142852,-11.853,ligand142852_prepared-3_out.pdbqt,1,,,
143781,-11.936,ligand143781_prepared-3_out.pdbqt,1,,,
144154,-12.664,ligand144154_prepared-2_out.pdbqt,1,,,
144478,-11.695,ligand144478_prepared-1_out.pdbqt,1,,,
145334,-11.788,ligand145334_prepared-1_out.pdbqt,1,,,
